item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
47,crayon,congruent,4.0,1.0,4,8.003553375601768e-11,3.213062882423401e-08,8.940696716308594e-06,1.0,5.424022674560547e-06,1.0
47,beer,incongruent,1.0078125,0.99609375,1,0.99609375,0.005218505859375,2.5029294192790985e-08,4.336470738053322e-09,1.9099388737231493e-10,1.0
47,crayon,incongruent,1.0,1.0,1,1.0,1.3709068298339844e-06,2.342858351767063e-09,6.693881005048752e-10,3.1650415621697903e-10,1.0
48,taxi,congruent,5.0,1.0,5,4.234834705130197e-12,5.502442945726216e-11,3.583409124985337e-10,4.798173904418945e-06,1.0,1.0
48,waiter,congruent,5.0,0.9921875,5,4.490630090003833e-12,1.0186340659856796e-10,1.7113052308559418e-08,0.006683349609375,0.9921875,1.0
48,taxi,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,4.0512531995773315e-08,3.754394128918648e-09,1.8735590856522322e-10,1.0
48,waiter,incongruent,2.0,1.0,2,2.1457672119140625e-05,1.0,1.2993812561035156e-05,3.0547380447387695e-07,1.8189894035458565e-09,1.0
49,keys,congruent,4.0,1.0,4,6.565414878423326e-12,6.693881005048752e-10,6.48200511932373e-07,1.0,3.528594970703125e-05,1.0
49,parents,congruent,5.0,1.0,5,6.565414878423326e-12,1.318767317570746e-10,9.255018085241318e-09,0.000911712646484375,1.0,1.0
49,keys,incongruent,2.0,1.0,2,1.0654330253601074e-06,1.0,0.000335693359375,1.0654330253601074e-06,1.6079866327345371e-09,1.0
49,parents,incongruent,2.0,1.0,2,6.139278411865234e-06,1.0,9.632110595703125e-05,4.231929779052734e-06,3.655441105365753e-08,1.0
50,sky,congruent,5.0,1.0,5,7.44648787076585e-12,2.9331204132176936e-11,5.587935447692871e-09,0.00012302398681640625,1.0,1.0
50,sofa,congruent,5.0,1.0,5,7.958078640513122e-11,4.05634636990726e-10,9.918585419654846e-08,0.00193023681640625,1.0,1.0
50,sky,incongruent,3.28125,0.5,3,6.854534149169922e-07,0.111328125,0.5,0.388671875,6.496906280517578e-06,1.0
50,sofa,incongruent,4.0,1.0,4,1.5688783605583012e-11,6.693881005048752e-10,7.338821887969971e-07,1.0,0.000911712646484375,1.0
51,homework,congruent,4.9375,0.953125,5,5.826450433232822e-13,1.3244516594568267e-11,8.789356797933578e-09,0.04736328125,0.953125,1.0
51,obesity,congruent,3.9375,0.92578125,4,1.9753088054130785e-12,1.2665987014770508e-06,0.07568359375,0.92578125,5.180481821298599e-09,1.0
51,homework,incongruent,2.0,1.0,2,0.0002613067626953125,1.0,2.905726432800293e-06,1.955777406692505e-08,2.455635694786906e-10,1.0
51,obesity,incongruent,1.1484375,0.8515625,1,0.8515625,0.1484375,5.513429641723633e-07,2.7474015951156616e-08,8.294591680169106e-10,1.0
52,commute,congruent,5.0,1.0,5,3.1377567211166024e-11,1.0277290130034089e-10,5.893525667488575e-10,2.2649765014648438e-06,1.0,1.0
52,quiz,congruent,5.0,1.0,5,3.342393029015511e-11,1.318767317570746e-10,2.066371962428093e-09,1.2993812561035156e-05,1.0,1.0
52,commute,incongruent,4.0,1.0,4,5.893525667488575e-10,3.0547380447387695e-07,2.753734588623047e-05,1.0,4.5299530029296875e-05,1.0
52,quiz,incongruent,2.234375,0.7734375,2,4.991888999938965e-07,0.7734375,0.2216796875,0.005218505859375,6.444752216339111e-07,1.0
53,excitement,congruent,5.0,1.0,5,2.7000623958883807e-13,3.979039320256561e-12,2.0236257114447653e-11,1.3709068298339844e-06,1.0,1.0
53,migraine,congruent,5.0,1.0,5,3.694822225952521e-13,7.44648787076585e-12,4.274625098332763e-11,1.3709068298339844e-06,1.0,1.0
53,excitement,incongruent,1.0,1.0,1,1.0,0.000911712646484375,2.066371962428093e-09,2.7830537874251604e-10,5.4797055781818926e-11,1.0
53,migraine,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,2.6309862732887268e-08,5.456968210637569e-10,3.956301952712238e-11,1.0
54,husband,congruent,5.0,1.0,5,2.5721647034515627e-12,1.9190338207408786e-10,3.583409124985337e-10,2.905726432800293e-06,1.0,1.0
54,niece,congruent,5.0,1.0,5,1.4637180356658064e-12,1.318767317570746e-10,1.8189894035458565e-09,1.150369644165039e-05,1.0,1.0
54,husband,incongruent,2.0,1.0,2,3.0547380447387695e-07,1.0,0.00150299072265625,0.0004291534423828125,5.3085386753082275e-08,1.0
54,niece,incongruent,2.09375,0.90234375,2,3.557652235031128e-07,0.90234375,0.09521484375,0.0013580322265625,5.848705768585205e-07,1.0
55,film,congruent,5.0,1.0,5,7.283063041541027e-14,1.4637180356658064e-12,3.1468516681343317e-10,0.00193023681640625,1.0,1.0
55,sunrise,congruent,4.0,1.0,4,7.048583938740194e-11,1.126900315284729e-07,2.753734588623047e-05,1.0,5.817413330078125e-05,1.0
55,film,incongruent,1.9296875,0.92578125,2,0.07568359375,0.92578125,2.8312206268310547e-07,3.14321368932724e-09,4.4792614062316716e-11,1.0
55,sunrise,incongruent,2.0,1.0,2,1.2993812561035156e-05,1.0,1.6689300537109375e-05,1.4435499906539917e-07,4.05634636990726e-10,1.0
56,banquet,congruent,5.0,1.0,5,5.719869022868806e-13,9.549694368615746e-12,1.6079866327345371e-09,0.000431060791015625,1.0,1.0
56,lecture,congruent,4.96875,0.96875,5,9.734435479913373e-13,1.0516032489249483e-11,2.153683453798294e-08,0.029296875,0.96875,1.0
56,banquet,incongruent,1.9921875,0.99609375,2,0.003173828125,0.99609375,4.76837158203125e-06,1.6298145055770874e-07,4.336470738053322e-09,1.0
56,lecture,incongruent,2.0,1.0,2,1.0132789611816406e-05,1.0,2.1457672119140625e-05,6.48200511932373e-07,1.8189894035458565e-09,1.0
57,drink,congruent,5.0,1.0,5,8.881784197001252e-13,1.2278178473934531e-11,3.1650415621697903e-10,1.6689300537109375e-05,1.0,1.0
57,textbook,congruent,5.0,1.0,5,6.039613253960852e-14,1.6555645743210334e-12,3.583409124985337e-10,0.000553131103515625,1.0,1.0
57,drink,incongruent,1.9921875,0.99609375,2,0.003173828125,0.99609375,8.754432201385498e-08,2.3283064365386963e-09,1.2221335055073723e-11,1.0
57,textbook,incongruent,2.0,1.0,2,0.000431060791015625,1.0,1.8533319234848022e-07,5.587935447692871e-09,6.230038707144558e-11,1.0
58,pool,congruent,4.96875,0.98046875,5,4.654054919228656e-13,7.867129170335829e-11,2.468004822731018e-08,0.0179443359375,0.98046875,1.0
58,snow,congruent,4.0,0.99609375,4,3.774403012357652e-11,2.9831426218152046e-09,9.387731552124023e-07,0.99609375,0.003173828125,1.0
58,pool,incongruent,1.0,1.0,1,1.0,1.6689300537109375e-05,2.066371962428093e-09,2.455635694786906e-10,5.502442945726216e-11,1.0
58,snow,incongruent,2.0,1.0,2,1.0132789611816406e-05,1.0,2.753734588623047e-05,9.424984455108643e-07,5.617039278149605e-09,1.0
59,passport,congruent,4.0,1.0,4,4.05634636990726e-10,1.2759119272232056e-07,1.2993812561035156e-05,1.0,6.628036499023438e-05,1.0
59,plushy,congruent,5.0,1.0,5,2.7625901566352695e-11,5.893525667488575e-10,3.4051481634378433e-09,1.6689300537109375e-05,1.0,1.0
59,passport,incongruent,1.78125,0.77734375,2,0.22265625,0.77734375,1.8533319234848022e-07,7.188646122813225e-09,1.1596057447604835e-10,1.0
59,plushy,incongruent,1.0,1.0,1,1.0,7.867813110351562e-06,6.344635039567947e-09,2.9976945370435715e-09,2.066371962428093e-09,1.0
60,father,congruent,5.0,1.0,5,3.097966327914037e-12,9.049472282640636e-11,1.1059455573558807e-09,5.817413330078125e-05,1.0,1.0
60,sister,congruent,5.0,1.0,5,1.4637180356658064e-12,3.774403012357652e-11,2.1736923372372985e-10,1.7583370208740234e-06,1.0,1.0
60,father,incongruent,2.0,1.0,2,7.486343383789062e-05,1.0,5.817413330078125e-05,1.0654330253601074e-06,4.94765117764473e-09,1.0
60,sister,incongruent,2.0,1.0,2,9.632110595703125e-05,1.0,4.798173904418945e-06,6.845220923423767e-08,7.566995918750763e-10,1.0
61,game,congruent,5.0,1.0,5,1.0613732115416497e-13,5.115907697472721e-12,3.583409124985337e-10,7.486343383789062e-05,1.0,1.0
61,sunset,congruent,5.0,1.0,5,3.751665644813329e-12,2.1736923372372985e-10,1.2514647096395493e-09,2.753734588623047e-05,1.0,1.0
61,game,incongruent,2.015625,0.98046875,2,8.158385753631592e-07,0.98046875,0.0179443359375,3.4809112548828125e-05,1.229636836796999e-09,1.0
61,sunset,incongruent,2.0,1.0,2,5.817413330078125e-05,1.0,2.753734588623047e-05,5.699694156646729e-07,3.4051481634378433e-09,1.0
62,funeral,congruent,4.0,0.984375,4,2.1464074961841106e-10,7.101334631443024e-09,9.275972843170166e-07,0.984375,0.0140380859375,1.0
62,holidays,congruent,4.0,1.0,4,1.525040715932846e-08,7.867813110351562e-06,0.0001583099365234375,1.0,0.000553131103515625,1.0
62,funeral,incongruent,1.9453125,0.94140625,2,0.06005859375,0.94140625,2.586841583251953e-05,2.130866050720215e-06,8.242204785346985e-08,1.0
62,holidays,incongruent,2.0,1.0,2,7.486343383789062e-05,1.0,4.5299530029296875e-05,1.5497207641601562e-06,4.1443854570388794e-08,1.0
63,affair,congruent,5.0,1.0,5,1.2278178473934531e-11,1.6916601452976465e-10,2.066371962428093e-09,2.753734588623047e-05,1.0,1.0
63,grades,congruent,4.9375,0.92578125,5,1.9753088054130785e-12,3.310560714453459e-10,8.102506399154663e-08,0.07568359375,0.92578125,1.0
63,affair,incongruent,2.0,1.0,2,5.817413330078125e-05,1.0,6.139278411865234e-06,1.126900315284729e-07,6.693881005048752e-10,1.0
63,grades,incongruent,2.0,1.0,2,0.000431060791015625,1.0,4.76837158203125e-06,1.126900315284729e-07,1.418811734765768e-09,1.0
64,arrest,congruent,2.96875,0.94921875,3,6.224354365258478e-12,0.036865234375,0.94921875,0.0135498046875,6.83940015733242e-09,1.0
64,stroke,congruent,4.0,1.0,4,1.8758328224066645e-12,5.20230969414115e-10,6.48200511932373e-07,1.0,3.528594970703125e-05,1.0
64,arrest,incongruent,2.0,1.0,2,3.0547380447387695e-07,1.0,1.0132789611816406e-05,6.48200511932373e-07,4.3655745685100555e-09,1.0
64,stroke,incongruent,2.0,1.0,2,3.725290298461914e-06,1.0,2.2649765014648438e-06,9.255018085241318e-09,1.1641532182693481e-10,1.0
65,coffee,congruent,5.0,1.0,5,1.199040866595169e-13,7.44648787076585e-12,3.583409124985337e-10,0.0001583099365234375,1.0,1.0
65,pacifier,congruent,4.0,1.0,4,1.4637180356658064e-12,2.7830537874251604e-10,6.845220923423767e-08,1.0,0.000431060791015625,1.0
65,coffee,incongruent,1.078125,0.92578125,1,0.92578125,0.07568359375,3.632158041000366e-07,2.9802322387695312e-08,7.021299097687006e-10,1.0
65,pacifier,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,2.3283064365386963e-07,4.586763679981232e-08,2.4563632905483246e-08,1.0
66,sentencing,congruent,5.0,1.0,5,9.450218385609332e-13,5.502442945726216e-11,2.066371962428093e-09,0.0001583099365234375,1.0,1.0
66,sweets,congruent,5.0,1.0,5,2.0037305148434825e-12,2.0236257114447653e-11,7.048583938740194e-11,5.029141902923584e-07,1.0,1.0
66,sentencing,incongruent,1.0,1.0,1,1.0,0.00012302398681640625,4.3655745685100555e-09,1.6079866327345371e-09,1.318767317570746e-10,1.0
66,sweets,incongruent,1.0,1.0,1,1.0,6.139278411865234e-06,1.525040715932846e-08,7.188646122813225e-09,6.344635039567947e-09,1.0
67,nap,congruent,5.0,1.0,5,1.7848833522293717e-11,1.1641532182693481e-10,4.602043190971017e-10,4.4517219066619873e-07,1.0,1.0
67,selfie,congruent,5.0,1.0,5,9.549694368615746e-12,3.774403012357652e-11,1.318767317570746e-10,1.6391277313232422e-07,1.0,1.0
67,nap,incongruent,1.0,1.0,1,1.0,0.000431060791015625,4.1443854570388794e-08,9.255018085241318e-09,1.1059455573558807e-09,1.0
67,selfie,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,1.0477378964424133e-08,2.648448571562767e-09,3.583409124985337e-10,1.0
68,diaper,congruent,5.0,0.9921875,5,8.512870408594608e-10,5.2619725465774536e-08,1.3560056686401367e-06,0.00860595703125,0.9921875,1.0
68,tire,congruent,5.0,1.0,5,8.412825991399586e-12,9.049472282640636e-11,6.693881005048752e-10,1.0654330253601074e-06,1.0,1.0
68,diaper,incongruent,1.0,1.0,1,1.0,0.00012302398681640625,1.4435499906539917e-07,1.7229467630386353e-08,4.94765117764473e-09,1.0
68,tire,incongruent,1.0,1.0,1,1.0,3.9301812648773193e-07,2.648448571562767e-09,8.585629984736443e-10,8.585629984736443e-10,1.0
69,chemotherapy,congruent,5.0,1.0,5,3.0730973321624333e-13,9.549694368615746e-12,2.066371962428093e-09,0.000911712646484375,1.0,1.0
69,golf,congruent,5.0,1.0,5,9.640643838793039e-11,1.2514647096395493e-09,4.1443854570388794e-08,0.000431060791015625,1.0,1.0
69,chemotherapy,incongruent,1.1484375,0.8515625,1,0.8515625,0.1484375,1.2293457984924316e-07,1.2980308383703232e-08,6.475602276623249e-10,1.0
69,golf,incongruent,2.0,1.0,2,0.000911712646484375,1.0,1.2993812561035156e-05,3.9301812648773193e-07,1.7229467630386353e-08,1.0
70,lullaby,congruent,5.0,1.0,5,5.719869022868806e-13,2.2851054382044822e-11,2.648448571562767e-09,0.000553131103515625,1.0,1.0
70,thunder,congruent,5.0,0.99609375,5,2.1645973902195692e-10,1.1816155165433884e-08,5.029141902923584e-07,0.005218505859375,0.99609375,1.0
70,lullaby,incongruent,2.0,1.0,2,5.029141902923584e-07,1.0,0.000553131103515625,6.139278411865234e-06,3.841705620288849e-09,1.0
70,thunder,incongruent,2.0,1.0,2,5.817413330078125e-05,1.0,7.867813110351562e-06,1.6391277313232422e-07,1.2514647096395493e-09,1.0
71,pajamas,congruent,5.0,1.0,5,1.418811734765768e-09,8.149072527885437e-09,9.918585419654846e-08,8.487701416015625e-05,1.0,1.0
71,uniform,congruent,5.0,1.0,5,3.510081114654895e-12,4.843059286940843e-11,4.05634636990726e-10,1.4722347259521484e-05,1.0,1.0
71,pajamas,incongruent,2.0,1.0,2,0.00193023681640625,1.0,6.48200511932373e-07,2.5029294192790985e-08,6.693881005048752e-10,1.0
71,uniform,incongruent,1.0078125,0.9921875,1,0.9921875,0.00860595703125,1.1757947504520416e-08,1.2369127944111824e-09,1.90084392670542e-10,1.0
72,gown,congruent,5.0,1.0,5,5.115907697472721e-12,1.4915713109076023e-10,6.693881005048752e-10,6.973743438720703e-06,1.0,1.0
72,sweats,congruent,5.0,1.0,5,8.412825991399586e-12,1.318767317570746e-10,2.9976945370435715e-09,3.123283386230469e-05,1.0,1.0
72,gown,incongruent,1.78125,0.77734375,2,0.22265625,0.77734375,3.91155481338501e-07,2.2118911147117615e-08,5.893525667488575e-10,1.0
72,sweats,incongruent,4.0,1.0,4,1.0277290130034089e-10,8.754432201385498e-08,2.562999725341797e-06,1.0,2.1457672119140625e-05,1.0
73,bed,congruent,4.0,1.0,4,1.3445969671010971e-08,3.9301812648773193e-07,1.6689300537109375e-05,1.0,2.1457672119140625e-05,1.0
73,deadline,congruent,5.0,1.0,5,7.72715225139109e-14,3.979039320256561e-12,4.602043190971017e-10,0.00116729736328125,1.0,1.0
73,bed,incongruent,2.0,1.0,2,0.0002613067626953125,1.0,7.867813110351562e-06,2.384185791015625e-07,3.841705620288849e-09,1.0
73,deadline,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,3.203749656677246e-07,2.3283064365386963e-08,4.256435204297304e-10,1.0
74,jail,congruent,5.0,1.0,5,9.370282327836321e-14,5.7980287238024175e-12,3.1650415621697903e-10,0.000335693359375,1.0,1.0
74,kindergarten,congruent,4.0,0.99609375,4,6.536993168992922e-12,3.5652192309498787e-10,1.1222437024116516e-07,0.99609375,0.003173828125,1.0
74,jail,incongruent,2.0,1.0,2,7.486343383789062e-05,1.0,7.867813110351562e-06,1.8533319234848022e-07,3.4051481634378433e-09,1.0
74,kindergarten,incongruent,1.0,1.0,1,1.0,0.00193023681640625,1.4435499906539917e-07,1.525040715932846e-08,2.3283064365386963e-09,1.0
75,interrogated,congruent,5.0,1.0,5,4.192202140984591e-13,7.44648787076585e-12,6.693881005048752e-10,0.00020313262939453125,1.0,1.0
75,tickled,congruent,5.0,1.0,5,1.0018652574217413e-12,1.0800249583553523e-11,6.693881005048752e-10,0.00150299072265625,1.0,1.0
75,interrogated,incongruent,1.0,1.0,1,1.0,5.817413330078125e-05,1.418811734765768e-09,3.1650415621697903e-10,1.5688783605583012e-11,1.0
75,tickled,incongruent,2.15625,0.8515625,2,3.334134817123413e-07,0.8515625,0.1474609375,0.002105712890625,6.111804395914078e-09,1.0
76,sandcastle,congruent,5.0,1.0,5,1.0174971976084635e-11,1.318767317570746e-10,1.6079866327345371e-09,8.940696716308594e-06,1.0,1.0
76,snowman,congruent,5.0,1.0,5,3.54702933691442e-11,5.893525667488575e-10,3.4051481634378433e-09,1.0132789611816406e-05,1.0,1.0
76,sandcastle,incongruent,1.0,1.0,1,1.0,5.817413330078125e-05,4.6798959374427795e-08,6.344635039567947e-09,2.3283064365386963e-09,1.0
76,snowman,incongruent,1.0,1.0,1,1.0,7.867813110351562e-06,1.0477378964424133e-08,6.344635039567947e-09,4.94765117764473e-09,1.0
77,music,congruent,5.0,1.0,5,1.0089706847793423e-12,8.412825991399586e-12,3.342393029015511e-11,1.6391277313232422e-07,1.0,1.0
77,pizza,congruent,5.0,1.0,5,9.549694368615746e-12,3.774403012357652e-11,2.1736923372372985e-10,1.2759119272232056e-07,1.0,1.0
77,music,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,2.8405338525772095e-08,2.9976945370435715e-09,2.7830537874251604e-10,1.0
77,pizza,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,1.7229467630386353e-08,1.6079866327345371e-09,4.602043190971017e-10,1.0
78,cartoon,congruent,5.0,1.0,5,1.5688783605583012e-11,1.6916601452976465e-10,8.585629984736443e-10,4.231929779052734e-06,1.0,1.0
78,playoffs,congruent,5.0,1.0,5,2.7625901566352695e-11,1.4915713109076023e-10,6.344635039567947e-09,0.000179290771484375,1.0,1.0
78,cartoon,incongruent,2.0,1.0,2,2.2649765014648438e-06,1.0,0.00070953369140625,1.0132789611816406e-05,1.1874362826347351e-08,1.0
78,playoffs,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,5.587935447692871e-09,1.418811734765768e-09,1.1641532182693481e-10,1.0
79,academics,congruent,5.0,1.0,5,2.1316282072803006e-12,7.048583938740194e-11,7.566995918750763e-10,4.00543212890625e-05,1.0,1.0
79,alcoholism,congruent,4.0,1.0,4,2.540190280342358e-13,2.1736923372372985e-10,2.384185791015625e-07,1.0,4.798173904418945e-06,1.0
79,academics,incongruent,2.0,1.0,2,2.1457672119140625e-05,1.0,1.3709068298339844e-06,1.525040715932846e-08,1.318767317570746e-10,1.0
79,alcoholism,incongruent,4.0,1.0,4,1.7848833522293717e-11,2.1047890186309814e-07,0.00020313262939453125,1.0,9.918585419654846e-08,1.0
