item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
48,waiter,congruent,5.0,1.0,5,1.2631062418222427e-08,1.126900315284729e-07,4.1443854570388794e-08,2.4318695068359375e-05,1.0,1.0
48,taxi,incongruent,1.0,1.0,1,1.0,0.00116729736328125,6.580352783203125e-05,7.867813110351562e-06,2.014636993408203e-05,1.0
48,waiter,incongruent,1.109375,0.90234375,1,0.90234375,0.0947265625,0.0032501220703125,0.0005645751953125,0.0004405975341796875,1.0
49,keys,congruent,5.0,1.0,5,9.5042196335271e-11,7.048583938740194e-11,6.684786058031023e-11,3.655441105365753e-08,1.0,1.0
49,parents,congruent,5.0,1.0,5,3.9637088775634766e-06,3.528594970703125e-05,1.1444091796875e-05,0.00150299072265625,1.0,1.0
49,keys,incongruent,2.40625,0.6953125,3,0.291015625,0.01129150390625,0.6953125,0.00014209747314453125,0.00104522705078125,1.0
49,parents,incongruent,1.078125,0.9375,1,0.9375,0.046630859375,0.01513671875,0.00021648406982421875,0.00058746337890625,1.0
50,sky,congruent,5.0,1.0,5,6.684786058031023e-11,6.792788553866558e-12,2.9558577807620168e-12,2.735760062932968e-09,1.0,1.0
50,sofa,congruent,5.0,1.0,5,2.382876118645072e-10,1.4006218407303095e-10,2.1736923372372985e-10,2.5331974029541016e-07,1.0,1.0
50,sky,incongruent,1.9296875,0.90234375,2,0.083984375,0.90234375,0.0113525390625,0.0013580322265625,0.0009307861328125,1.0
50,sofa,incongruent,1.0078125,0.99609375,1,0.99609375,0.004608154296875,0.0002593994140625,5.125999450683594e-05,5.793571472167969e-05,1.0
51,homework,congruent,5.0,0.9921875,5,6.407499313354492e-07,7.808208465576172e-06,3.6954879760742188e-06,0.00970458984375,0.9921875,1.0
51,obesity,congruent,3.140625,0.37890625,5,0.259765625,0.095703125,0.259765625,0.0047607421875,0.37890625,1.0
51,homework,incongruent,1.0,1.0,1,1.0,0.00070953369140625,0.0003795623779296875,5.424022674560547e-06,9.584426879882812e-05,1.0
51,obesity,incongruent,1.0,1.0,1,1.0,1.4722347259521484e-05,3.084540367126465e-06,1.2889504432678223e-06,9.5367431640625e-06,1.0
52,commute,congruent,5.0,1.0,5,1.5916157281026244e-10,5.275069270282984e-11,5.206857167650014e-11,4.3655745685100555e-09,1.0,1.0
52,quiz,congruent,5.0,1.0,5,8.731149137020111e-11,4.984030965715647e-10,2.382876118645072e-10,6.548361852765083e-09,1.0,1.0
52,commute,incongruent,2.59375,0.6953125,3,0.12109375,0.17578125,0.6953125,0.0028533935546875,0.0028533935546875,0.99609375
52,quiz,incongruent,1.0,1.0,1,1.0,0.00048828125,0.0006256103515625,5.817413330078125e-05,0.0001583099365234375,1.0
53,excitement,congruent,5.0,1.0,5,2.205524651799351e-11,3.382183422218077e-12,6.195932655828074e-12,2.928572939708829e-10,1.0,1.0
53,migraine,congruent,5.0,1.0,5,6.275513442233205e-11,7.389644451905042e-12,9.15179043659009e-12,6.402842700481415e-10,1.0,1.0
53,excitement,incongruent,1.03125,0.97265625,1,0.97265625,0.02294921875,0.00146484375,7.295608520507812e-05,0.0011444091796875,1.0
53,migraine,incongruent,1.0,1.0,1,1.0,2.6775524020195007e-08,6.075424607843161e-10,1.9190338207408786e-10,6.693881005048752e-10,1.0
54,husband,congruent,5.0,1.0,5,1.0331859812140465e-09,1.1714291758835316e-09,2.710294211283326e-10,4.500150680541992e-06,1.0,1.0
54,niece,congruent,5.0,1.0,5,9.837094694375992e-09,4.3655745685100555e-09,5.711626727133989e-10,1.0788440704345703e-05,1.0,1.0
54,husband,incongruent,1.1328125,0.90234375,1,0.90234375,0.0654296875,0.0308837890625,0.0004405975341796875,0.000823974609375,1.0
54,niece,incongruent,1.0234375,0.98828125,1,0.98828125,0.0010223388671875,0.00970458984375,7.390975952148438e-05,0.000701904296875,1.0
55,film,congruent,5.0,1.0,5,1.2878444977104664e-09,6.693881005048752e-10,4.3291947804391384e-10,1.7762184143066406e-05,1.0,1.0
55,sunrise,congruent,4.96875,0.99609375,5,3.0994415283203125e-05,0.0002956390380859375,2.7418136596679688e-05,0.0035858154296875,0.99609375,1.0
55,film,incongruent,1.03125,0.984375,1,0.984375,0.006622314453125,0.00750732421875,0.00017642974853515625,0.0014801025390625,1.0
55,sunrise,incongruent,1.0078125,0.99609375,1,0.99609375,0.0006256103515625,0.0027923583984375,1.2934207916259766e-05,0.00020313262939453125,1.0
56,banquet,congruent,5.0,1.0,5,1.6589183360338211e-09,1.4624674804508686e-09,9.1313268058002e-10,4.00543212890625e-05,1.0,1.0
56,lecture,congruent,5.0,1.0,5,7.34871719032526e-10,5.617039278149605e-09,5.384208634495735e-10,8.940696716308594e-06,1.0,1.0
56,banquet,incongruent,1.0546875,0.953125,1,0.953125,0.041748046875,0.0050048828125,0.000133514404296875,0.0003204345703125,1.0
56,lecture,incongruent,1.0,1.0,1,1.0,0.0002956390380859375,2.014636993408203e-05,1.0132789611816406e-05,5.781650543212891e-06,1.0
57,drink,congruent,5.0,1.0,5,8.828938007354736e-07,3.9637088775634766e-06,4.4517219066619873e-07,0.00116729736328125,1.0,1.0
57,textbook,congruent,5.0,1.0,5,1.1459633242338896e-10,1.830358087318018e-11,3.1604940886609256e-11,1.1399388313293457e-06,1.0,1.0
57,drink,incongruent,1.0,1.0,1,1.0,6.973743438720703e-06,6.07222318649292e-07,1.6391277313232422e-07,1.2889504432678223e-06,1.0
57,textbook,incongruent,1.0,1.0,1,1.0,1.2889504432678223e-06,5.3085386753082275e-08,2.8405338525772095e-08,4.6798959374427795e-08,1.0
58,pool,congruent,5.0,1.0,5,5.529727786779404e-10,1.0095391189679503e-10,1.127773430198431e-10,3.46451997756958e-07,1.0,1.0
58,snow,congruent,4.78125,0.9140625,5,0.021484375,0.021484375,0.0167236328125,0.0244140625,0.9140625,1.0
58,pool,incongruent,1.0,1.0,1,1.0,1.9744038581848145e-07,8.96397978067398e-09,1.7229467630386353e-08,7.264316082000732e-08,1.0
58,snow,incongruent,1.0078125,0.9921875,1,0.9921875,0.008544921875,0.000293731689453125,9.417533874511719e-06,5.364418029785156e-06,1.0
59,passport,congruent,5.0,1.0,5,5.657784640789032e-08,7.683411240577698e-09,3.5070115700364113e-09,1.5735626220703125e-05,1.0,1.0
59,plushy,congruent,5.0,1.0,5,2.874003257602453e-10,2.5124791136477143e-11,2.4783730623312294e-11,4.802132025361061e-09,1.0,1.0
59,passport,incongruent,1.0,1.0,1,1.0,0.0013275146484375,0.0002613067626953125,1.2889504432678223e-06,6.5267086029052734e-06,1.0
59,plushy,incongruent,1.0078125,0.99609375,1,0.99609375,0.001495361328125,0.00070953369140625,2.7418136596679688e-05,0.0006256103515625,1.0
60,father,congruent,5.0,1.0,5,2.0554580260068178e-10,6.957634468562901e-11,7.23048287909478e-11,4.802132025361061e-09,1.0,1.0
60,sister,congruent,5.0,1.0,5,7.275957614183426e-11,6.320988177321851e-11,3.2514435588382185e-11,4.511093720793724e-09,1.0,1.0
60,father,incongruent,1.0,1.0,1,1.0,0.0003795623779296875,0.0002307891845703125,3.725290298461914e-06,1.2069940567016602e-06,1.0
60,sister,incongruent,1.1484375,0.875,1,0.875,0.1044921875,0.01611328125,0.00017833709716796875,0.0024566650390625,1.0
61,game,congruent,5.0,1.0,5,3.474269760772586e-10,9.049472282640636e-11,9.049472282640636e-11,2.5331974029541016e-07,1.0,1.0
61,sunset,congruent,5.0,1.0,5,5.893525667488575e-10,8.36735125631094e-11,1.9190338207408786e-10,3.888271749019623e-08,1.0,1.0
61,game,incongruent,5.0,0.9921875,5,0.000705718994140625,0.000331878662109375,0.003570556640625,0.003570556640625,0.9921875,1.0
61,sunset,incongruent,1.046875,0.984375,1,0.984375,0.000896453857421875,0.01239013671875,0.0001068115234375,0.0040283203125,1.0
62,funeral,congruent,5.0,1.0,5,1.525040715932846e-08,6.426125764846802e-08,6.344635039567947e-09,3.725290298461914e-06,1.0,1.0
62,holidays,congruent,4.96875,0.99609375,5,5.817413330078125e-05,5.125999450683594e-05,0.00020313262939453125,0.0021820068359375,0.99609375,1.0
62,funeral,incongruent,1.0078125,0.9921875,1,0.9921875,0.005889892578125,0.001495361328125,2.4080276489257812e-05,0.0003337860107421875,1.0
62,holidays,incongruent,1.3515625,0.83203125,1,0.83203125,0.01953125,0.1279296875,0.000591278076171875,0.01953125,1.0
63,affair,congruent,5.0,1.0,5,2.1973391994833946e-09,2.1245796233415604e-09,5.384208634495735e-10,1.955777406692505e-08,1.0,1.0
63,grades,congruent,5.0,1.0,5,9.918585419654846e-08,8.828938007354736e-07,1.2759119272232056e-07,0.00193023681640625,1.0,1.0
63,affair,incongruent,2.921875,0.80859375,3,0.06640625,0.05859375,0.80859375,0.027587890625,0.040283203125,1.0
63,grades,incongruent,1.015625,0.99609375,1,0.99609375,0.0035858154296875,0.000705718994140625,2.7418136596679688e-05,0.00131988525390625,1.0
64,arrest,congruent,5.0,1.0,5,3.528594970703125e-05,3.528594970703125e-05,1.1324882507324219e-06,0.0006256103515625,1.0,1.0
64,stroke,congruent,4.9375,0.95703125,5,2.0503997802734375e-05,8.106231689453125e-05,0.00010442733764648438,0.0419921875,0.95703125,1.0
64,arrest,incongruent,1.71875,0.71875,1,0.71875,0.04052734375,0.1416015625,0.0015716552734375,0.09716796875,1.0
64,stroke,incongruent,1.0078125,0.9921875,1,0.9921875,0.004608154296875,0.0024566650390625,5.1021575927734375e-05,0.0003337860107421875,1.0
65,coffee,congruent,5.0,1.0,5,3.5070115700364113e-09,3.623426891863346e-09,1.1059455573558807e-09,1.525040715932846e-08,1.0,1.0
65,pacifier,congruent,5.0,1.0,5,2.1373125491663814e-10,5.384208634495735e-10,7.566995918750763e-10,4.1443854570388794e-08,1.0,1.0
65,coffee,incongruent,1.0,1.0,1,1.0,2.753734588623047e-05,2.2649765014648438e-06,1.6391277313232422e-07,8.940696716308594e-06,1.0
65,pacifier,incongruent,1.046875,0.96484375,1,0.96484375,0.0291748046875,0.000606536865234375,8.20159912109375e-05,0.003936767578125,1.0
66,sentencing,congruent,5.0,1.0,5,1.83936208486557e-08,3.4226104617118835e-08,8.672941476106644e-09,3.528594970703125e-05,1.0,1.0
66,sweets,congruent,5.0,1.0,5,3.92901711165905e-10,3.1650415621697903e-10,1.7462298274040222e-10,5.3085386753082275e-08,1.0,1.0
66,sentencing,incongruent,1.015625,0.984375,1,0.984375,0.015869140625,0.00101470947265625,1.2040138244628906e-05,3.4809112548828125e-05,1.0
66,sweets,incongruent,1.0078125,0.99609375,1,0.99609375,0.001495361328125,0.00022983551025390625,0.0001583099365234375,0.00102996826171875,1.0
67,nap,congruent,5.0,1.0,5,2.205524651799351e-11,2.4868995751603507e-12,3.751665644813329e-12,1.1004885891452432e-10,1.0,1.0
67,selfie,congruent,5.0,1.0,5,8.412825991399586e-12,1.4637180356658064e-12,1.0231815394945443e-12,1.446096575818956e-10,1.0,1.0
67,nap,incongruent,1.0,1.0,1,1.0,1.2993812561035156e-05,9.313225746154785e-08,2.514570951461792e-08,3.888271749019623e-08,1.0
67,selfie,incongruent,1.0,1.0,1,1.0,1.83936208486557e-08,9.255018085241318e-09,2.8230715543031693e-09,3.725290298461914e-09,1.0
68,diaper,congruent,5.0,1.0,5,7.188646122813225e-09,1.8533319234848022e-07,3.655441105365753e-08,8.940696716308594e-06,1.0,1.0
68,tire,congruent,5.0,1.0,5,1.5688783605583012e-11,5.5990767577895895e-12,3.538502824085299e-12,3.255991032347083e-10,1.0,1.0
68,diaper,incongruent,1.0,1.0,1,1.0,8.866190910339355e-07,1.955777406692505e-08,8.242204785346985e-08,1.4603137969970703e-06,1.0
68,tire,incongruent,1.0,1.0,1,1.0,3.725290298461914e-06,2.7008354663848877e-07,7.82310962677002e-07,5.424022674560547e-06,1.0
69,chemotherapy,congruent,5.0,1.0,5,1.418811734765768e-09,2.0139850676059723e-08,2.648448571562767e-09,4.4517219066619873e-07,1.0,1.0
69,golf,congruent,5.0,1.0,5,2.455635694786906e-10,4.888534022029489e-11,7.185008144006133e-11,4.802132025361061e-09,1.0,1.0
69,chemotherapy,incongruent,1.0,1.0,1,1.0,8.940696716308594e-06,1.4435499906539917e-07,2.6775524020195007e-08,1.2014061212539673e-07,1.0
69,golf,incongruent,1.0,1.0,1,1.0,2.1457672119140625e-05,4.231929779052734e-06,3.46451997756958e-07,8.940696716308594e-06,1.0
70,lullaby,congruent,5.0,1.0,5,7.82310962677002e-07,2.384185791015625e-07,8.242204785346985e-08,0.000335693359375,1.0,1.0
70,thunder,congruent,5.0,1.0,5,9.918585419654846e-08,7.683411240577698e-09,1.618172973394394e-08,6.845220923423767e-08,1.0,1.0
70,lullaby,incongruent,1.6484375,0.8046875,1,0.8046875,0.0167236328125,0.035400390625,0.0019989013671875,0.1396484375,1.0
70,thunder,incongruent,1.0,1.0,1,1.0,1.2993812561035156e-05,2.2649765014648438e-06,6.845220923423767e-08,1.2014061212539673e-07,1.0
71,pajamas,congruent,5.0,1.0,5,2.2100721253082156e-10,3.8198777474462986e-10,9.958966984413564e-11,5.2677933126688e-09,1.0,1.0
71,uniform,congruent,5.0,1.0,5,4.18367562815547e-10,1.5370460459962487e-10,7.048583938740194e-11,1.0477378964424133e-08,1.0,1.0
71,pajamas,incongruent,1.015625,0.98046875,1,0.98046875,0.0179443359375,2.384185791015625e-05,6.4849853515625e-05,0.000255584716796875,1.0
71,uniform,incongruent,1.0,1.0,1,1.0,1.2218952178955078e-05,1.1399388313293457e-06,6.48200511932373e-07,6.5267086029052734e-06,1.0
72,gown,congruent,5.0,1.0,5,5.95719029661268e-11,1.944044925039634e-11,2.05773176276125e-11,4.94765117764473e-09,1.0,1.0
72,sweats,congruent,5.0,1.0,5,2.2373569663614035e-10,9.74978320300579e-10,4.602043190971017e-10,8.242204785346985e-08,1.0,1.0
72,gown,incongruent,1.0,1.0,1,1.0,3.9637088775634766e-06,1.0570511221885681e-07,3.026798367500305e-08,1.9744038581848145e-07,1.0
72,sweats,incongruent,4.21875,0.73828125,5,0.0252685546875,0.2119140625,0.000675201416015625,0.0223388671875,0.73828125,1.0
73,bed,congruent,5.0,1.0,5,2.8405338525772095e-08,3.026798367500305e-08,2.2118911147117615e-08,5.0961971282958984e-06,1.0,1.0
73,deadline,congruent,5.0,1.0,5,5.893525667488575e-10,2.2373569663614035e-10,3.583409124985337e-10,1.1399388313293457e-06,1.0,1.0
73,bed,incongruent,1.1796875,0.92578125,1,0.92578125,0.0169677734375,0.03173828125,0.0029449462890625,0.0218505859375,1.0
73,deadline,incongruent,1.0,1.0,1,1.0,4.798173904418945e-06,1.996755599975586e-06,5.029141902923584e-07,8.307397365570068e-07,1.0
74,jail,congruent,5.0,1.0,5,2.1973391994833946e-09,7.566995918750763e-10,4.18367562815547e-10,2.514570951461792e-08,1.0,1.0
74,kindergarten,congruent,5.0,1.0,5,3.688037395477295e-07,1.5497207641601562e-06,1.4435499906539917e-07,0.0006256103515625,1.0,1.0
74,jail,incongruent,1.0078125,0.9921875,1,0.9921875,0.007568359375,0.000904083251953125,1.4603137969970703e-05,0.00017833709716796875,1.0
74,kindergarten,incongruent,1.0,1.0,1,1.0,2.905726432800293e-06,1.6391277313232422e-07,5.966285243630409e-09,2.868473529815674e-07,1.0
75,interrogated,congruent,5.0,1.0,5,4.206412995699793e-11,4.1382008930668235e-11,3.524291969370097e-11,1.2631062418222427e-08,1.0,1.0
75,tickled,congruent,5.0,1.0,5,4.18367562815547e-10,1.2514647096395493e-09,9.1313268058002e-10,1.6391277313232422e-07,1.0,1.0
75,interrogated,incongruent,1.0,1.0,1,1.0,2.2649765014648438e-06,1.955777406692505e-08,3.841705620288849e-09,1.1117663234472275e-08,1.0
75,tickled,incongruent,1.125,0.89453125,1,0.89453125,0.09423828125,0.00604248046875,0.0017242431640625,0.0028533935546875,1.0
76,sandcastle,congruent,5.0,1.0,5,7.901235221652314e-12,1.2150280781497713e-12,2.1032064978498966e-12,3.474269760772586e-10,1.0,1.0
76,snowman,congruent,5.0,1.0,5,2.091837814077735e-11,5.9401372709544376e-12,1.0459189070388675e-11,7.566995918750763e-10,1.0,1.0
76,sandcastle,incongruent,1.09375,0.9140625,1,0.9140625,0.0849609375,0.001556396484375,0.00064849853515625,0.00083160400390625,1.0
76,snowman,incongruent,1.0,1.0,1,1.0,6.475602276623249e-10,1.5643308870494366e-10,9.458744898438454e-10,2.648448571562767e-09,1.0
77,music,congruent,5.0,1.0,5,9.958966984413564e-11,1.0871303857129533e-12,2.0179413695586845e-12,3.055902197957039e-10,1.0,1.0
77,pizza,congruent,5.0,1.0,5,6.293703336268663e-10,1.318767317570746e-10,6.411937647499144e-11,3.4051481634378433e-09,1.0,1.0
77,music,incongruent,1.0,1.0,1,1.0,1.8775463104248047e-06,8.866190910339355e-07,6.891787052154541e-07,4.231929779052734e-06,1.0
77,pizza,incongruent,1.0,1.0,1,1.0,8.866190910339355e-07,1.0570511221885681e-07,6.426125764846802e-08,1.2014061212539673e-07,1.0
78,cartoon,congruent,5.0,1.0,5,1.0857093002414331e-11,1.7266188478970435e-12,1.6058265828178264e-12,2.546585164964199e-10,1.0,1.0
78,playoffs,congruent,5.0,1.0,5,1.5570549294352531e-09,1.0695657692849636e-09,6.912159733474255e-10,4.231929779052734e-06,1.0,1.0
78,cartoon,incongruent,1.734375,0.7265625,2,0.267578125,0.7265625,0.0033721923828125,0.000850677490234375,0.000244140625,1.0
78,playoffs,incongruent,1.0,1.0,1,1.0,2.7008354663848877e-07,1.5366822481155396e-07,9.918585419654846e-08,6.007030606269836e-08,1.0
79,academics,congruent,5.0,1.0,5,2.1100277081131935e-10,2.455635694786906e-10,1.318767317570746e-10,4.172325134277344e-07,1.0,1.0
79,alcoholism,congruent,5.0,1.0,5,8.585629984736443e-10,1.0477378964424133e-08,5.2677933126688e-09,2.1047890186309814e-07,1.0,1.0
79,academics,incongruent,1.03125,0.98828125,1,0.98828125,0.00079345703125,0.01239013671875,7.390975952148438e-05,0.00010728836059570312,1.0
79,alcoholism,incongruent,2.890625,0.94140625,3,0.05322265625,0.0023345947265625,0.94140625,0.000759124755859375,0.0014190673828125,1.0
